p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
2.50359456586529e-05,0.976564030024424,0.429,0.37,0.452699969399762,LAMP3 Dendritic,SPG11
2.60823003598547e-05,1.01754128618412,0.355,0.283,0.471620155106892,LAMP3 Dendritic,RAB11FIP1
2.88225956597958e-05,0.796104527640517,0.506,0.456,0.521170174720428,LAMP3 Dendritic,NDUFV2
2.9521063939383e-05,1.04829294212011,0.359,0.286,0.533799878151923,LAMP3 Dendritic,CYB5R3
3.02373514299885e-05,0.599486473286629,0.467,0.399,0.546751788557052,LAMP3 Dendritic,KMT2E
3.10930044640921e-05,0.770497016312069,0.417,0.345,0.562223706719714,LAMP3 Dendritic,ELOVL5
3.12764210894674e-05,1.26430091816772,0.336,0.267,0.56554024613975,LAMP3 Dendritic,TNFRSF10B
3.19101085935089e-05,1.32646821562504,0.263,0.188,0.576998583587829,LAMP3 Dendritic,STX3
3.22981798784612e-05,0.84318437994156,0.452,0.398,0.584015688562336,LAMP3 Dendritic,NBEAL2
3.68560136199122e-05,0.44020690855954,0.286,0.188,0.666430438275253,LAMP3 Dendritic,IL16
3.73467046295756e-05,0.629222290634693,0.498,0.438,0.675303113111985,LAMP3 Dendritic,M6PR
3.92626438835215e-05,1.13466438613606,0.278,0.2,0.709947126701836,LAMP3 Dendritic,DUSP22
4.7742934401048e-05,0.436967370334781,0.405,0.307,0.863287739839751,LAMP3 Dendritic,LIMD2
5.12753378542868e-05,0.675174899190731,0.355,0.275,0.927160659081213,LAMP3 Dendritic,GGNBP2
5.57477607628332e-05,0.86137122351451,0.34,0.262,1,LAMP3 Dendritic,AGER
5.71382750034207e-05,0.654408910007579,0.529,0.482,1,LAMP3 Dendritic,WNK1
6.02488760177811e-05,1.38596390853124,0.34,0.279,1,LAMP3 Dendritic,RNF144B
6.03144505260086e-05,1.4208559200292,0.251,0.18,1,LAMP3 Dendritic,KLF4
6.09050619982079e-05,0.984951613512923,0.32,0.248,1,LAMP3 Dendritic,ACTR3
6.27638993786335e-05,0.26759965308184,0.44,0.326,1,LAMP3 Dendritic,ARHGAP4
6.50259079394548e-05,0.331823350181881,0.27,0.173,1,LAMP3 Dendritic,PTPRC
6.67022560296646e-05,0.509773935955586,0.587,0.531,1,LAMP3 Dendritic,SRRM2
7.57395042262823e-05,0.928560394591386,0.332,0.258,1,LAMP3 Dendritic,DENND4A
7.6787654461038e-05,1.10538806433067,0.263,0.189,1,LAMP3 Dendritic,ZNF532
8.55827456562525e-05,1.06380491853983,0.29,0.218,1,LAMP3 Dendritic,MAP2K1
8.63992335386753e-05,1.34913380258078,0.363,0.306,1,LAMP3 Dendritic,TFRC
9.35241536829517e-05,1.21467579440861,0.34,0.277,1,LAMP3 Dendritic,DOCK5
0.000101648266573519,0.905046068081626,0.344,0.275,1,LAMP3 Dendritic,ZDHHC17
0.000101796800547551,1.19268410367516,0.355,0.299,1,LAMP3 Dendritic,PPT1
0.000106458864986892,1.11048660550659,0.386,0.336,1,LAMP3 Dendritic,TBC1D9
0.000124694308822334,1.63770424862929,0.251,0.187,1,LAMP3 Dendritic,CAMK2D
0.000127559429313739,1.17230937599281,0.332,0.267,1,LAMP3 Dendritic,SERPINB1
0.000132899840634668,1.12238094262681,0.278,0.211,1,LAMP3 Dendritic,CLNS1A
0.00015945483630756,1.15031039701004,0.328,0.268,1,LAMP3 Dendritic,IFNGR2
0.000173607382723443,0.95257993123363,0.301,0.232,1,LAMP3 Dendritic,NCOA3
0.000180370149214746,0.76366703936419,0.483,0.457,1,LAMP3 Dendritic,WDR33
0.000186624401800125,1.43453936774149,0.251,0.186,1,LAMP3 Dendritic,SWAP70
0.000190637799577449,0.875071592763323,0.394,0.342,1,LAMP3 Dendritic,STAT6
0.000198569134473327,0.835800153306539,0.375,0.312,1,LAMP3 Dendritic,TRAPPC10
0.000221598874631499,0.589480247676677,0.479,0.433,1,LAMP3 Dendritic,GPATCH2L
0.000225463344080617,0.596193618085753,0.529,0.488,1,LAMP3 Dendritic,FNBP4
0.00024698414229936,0.464776720899579,0.525,0.486,1,LAMP3 Dendritic,FUBP1
0.000261026760680331,0.965403289378451,0.297,0.232,1,LAMP3 Dendritic,RNH1
0.000285258345644747,0.924274296781793,0.328,0.259,1,LAMP3 Dendritic,PTK2B
0.000293038895350505,0.699477018652445,0.425,0.374,1,LAMP3 Dendritic,SMARCA2
0.000296407017266642,1.23283049960654,0.297,0.241,1,LAMP3 Dendritic,SLC12A9
0.000317938028513394,0.713113448567321,0.278,0.204,1,LAMP3 Dendritic,JAK1
0.00032649220403273,0.522676808746137,0.459,0.408,1,LAMP3 Dendritic,DMTF1
0.000327335132100538,0.812376687585875,0.297,0.232,1,LAMP3 Dendritic,PACS1
0.000339141498396723,0.852930766458551,0.328,0.263,1,LAMP3 Dendritic,ZNF292
0.00034298324016141,0.759174357147314,0.436,0.387,1,LAMP3 Dendritic,ANXA6
0.000382573329241534,1.09701211445687,0.313,0.257,1,LAMP3 Dendritic,MED13L
0.00038401988154932,0.512457055930246,0.328,0.252,1,LAMP3 Dendritic,SP110
0.000395726303529915,0.655189188342943,0.429,0.384,1,LAMP3 Dendritic,SF3B1
0.000462022684021321,0.624089228260831,0.317,0.238,1,LAMP3 Dendritic,FMNL3
0.000468520732834942,0.48983341655274,0.568,0.54,1,LAMP3 Dendritic,OS9
0.000473410302730726,1.15286579706662,0.378,0.338,1,LAMP3 Dendritic,CCNG2
0.000503144417590827,1.01173083573408,0.344,0.293,1,LAMP3 Dendritic,MGAT1
0.000567540171926304,1.09989207091816,0.452,0.433,1,LAMP3 Dendritic,MARCKS
0.000623827744163845,0.447731359209637,0.533,0.503,1,LAMP3 Dendritic,TRIP12
0.00065116334840638,0.847736606408508,0.367,0.319,1,LAMP3 Dendritic,VPS41
0.000664561035573882,0.693484645293669,0.375,0.312,1,LAMP3 Dendritic,DUSP1
0.000702420530673252,0.923057195794866,0.39,0.348,1,LAMP3 Dendritic,FLOT2
0.000735077858285062,0.963639487525013,0.344,0.296,1,LAMP3 Dendritic,AUTS2
0.000750336005422944,0.681258950863646,0.359,0.3,1,LAMP3 Dendritic,KIAA2026
0.000827225549911084,0.613230312326312,0.417,0.376,1,LAMP3 Dendritic,CLASRP
0.000902157944383872,0.588955377507766,0.444,0.401,1,LAMP3 Dendritic,ARPC1B
0.000973957126626976,0.55307816587594,0.402,0.346,1,LAMP3 Dendritic,PRPF38B
0.000976607867341391,0.377380455591851,0.664,0.629,1,LAMP3 Dendritic,PFN1
0.000978798109895411,1.48938382328507,0.278,0.231,1,LAMP3 Dendritic,DAAM1
0.000979370884227198,0.784583819787704,0.398,0.356,1,LAMP3 Dendritic,LPP
0.000981276555842348,0.428178187219309,0.568,0.542,1,LAMP3 Dendritic,CLK1
0.00100255576929194,0.965428807042532,0.278,0.221,1,LAMP3 Dendritic,IKBKG
0.00103573673869852,1.06727853769472,0.286,0.233,1,LAMP3 Dendritic,SFT2D2
0.00106005608153717,0.881897326772,0.309,0.255,1,LAMP3 Dendritic,CLASP2
0.00112821822862076,1.92976941492323,0.274,0.23,1,LAMP3 Dendritic,LAD1
0.00130476023756319,1.00073148103774,0.297,0.25,1,LAMP3 Dendritic,LPGAT1
0.00130687580906936,0.811266223504676,0.328,0.278,1,LAMP3 Dendritic,RC3H2
0.00131119023495767,0.476773729806235,0.39,0.333,1,LAMP3 Dendritic,KANSL1
0.00132675027491106,0.57681926424897,0.359,0.302,1,LAMP3 Dendritic,YTHDC2
0.00132704155649488,0.619382663096375,0.398,0.352,1,LAMP3 Dendritic,CRYBG1
0.00134113032878144,0.636250711598684,0.471,0.447,1,LAMP3 Dendritic,MBD2
0.00141798678451144,0.825897879188942,0.293,0.234,1,LAMP3 Dendritic,TAB2
0.00153580557230839,0.394575230314454,0.517,0.486,1,LAMP3 Dendritic,TRA2A
0.00155402003896264,0.841013848022714,0.336,0.289,1,LAMP3 Dendritic,ATOX1
0.00177890556305528,0.649722599668273,0.44,0.409,1,LAMP3 Dendritic,GNAQ
0.00184784891533941,0.75599118941511,0.259,0.2,1,LAMP3 Dendritic,OSBPL9
0.00194346788529806,1.07692876197785,0.266,0.214,1,LAMP3 Dendritic,LMO4
0.00196121475242139,0.411717822340685,0.251,0.186,1,LAMP3 Dendritic,CRLF3
0.00223288694799644,0.673668941594879,0.313,0.256,1,LAMP3 Dendritic,CORO7
0.00223484532642829,0.764338489084556,0.398,0.362,1,LAMP3 Dendritic,PTBP3
0.00252237413583387,0.508224943647695,0.49,0.463,1,LAMP3 Dendritic,PLXNB2
0.00266477557103032,0.760730729303886,0.324,0.281,1,LAMP3 Dendritic,STX7
0.00267621839528104,0.725366414183232,0.344,0.3,1,LAMP3 Dendritic,ABI1
0.00276992476822439,0.872421507947459,0.409,0.389,1,LAMP3 Dendritic,CKLF
0.00284810763119193,0.872361286182436,0.259,0.206,1,LAMP3 Dendritic,POLK
0.00299821987332718,0.711710828341342,0.367,0.331,1,LAMP3 Dendritic,BOD1L1
0.00300410500370529,0.718940777127152,0.398,0.377,1,LAMP3 Dendritic,CUX1
0.00304014825790179,1.02123649978779,0.32,0.283,1,LAMP3 Dendritic,APPL1
0.00326816755425964,0.682721953739651,0.286,0.234,1,LAMP3 Dendritic,MOB3A
0.00333713295503881,0.385504300413569,0.533,0.522,1,LAMP3 Dendritic,STX16
0.00344219592073299,0.420909592058915,0.274,0.208,1,LAMP3 Dendritic,SIPA1
0.0035081482605994,0.667109706596396,0.409,0.38,1,LAMP3 Dendritic,ARPC4
0.00357745699635891,0.868714435957012,0.297,0.252,1,LAMP3 Dendritic,EPM2AIP1
0.00393412247346319,0.70587279459122,0.251,0.196,1,LAMP3 Dendritic,NECAP2
0.00413798207871219,1.03336077835647,0.324,0.287,1,LAMP3 Dendritic,CLCC1
0.00427436098657904,0.267368426112113,0.66,0.641,1,LAMP3 Dendritic,CHD2
0.00429167153620699,1.0408294205065,0.266,0.222,1,LAMP3 Dendritic,BAZ1A
0.00442933244549338,0.644373311339707,0.282,0.228,1,LAMP3 Dendritic,MAP7D1
0.00454103019698809,0.999873242237062,0.359,0.332,1,LAMP3 Dendritic,MINK1
0.00462603742163445,0.850285028181451,0.328,0.289,1,LAMP3 Dendritic,SNX13
0.00477555982378736,0.317412607788831,0.386,0.326,1,LAMP3 Dendritic,DEF6
0.00492949056382832,0.682841744866049,0.324,0.281,1,LAMP3 Dendritic,PIKFYVE
0.00528442173691323,0.637561636274722,0.371,0.339,1,LAMP3 Dendritic,ROCK1
0.0054803364035853,1.43354332058648,0.305,0.28,1,LAMP3 Dendritic,CPNE3
0.00548357966397354,0.733519951480016,0.34,0.301,1,LAMP3 Dendritic,OFD1
0.00602997716221586,1.18293354213875,0.282,0.248,1,LAMP3 Dendritic,SNX3
0.00609242486857038,0.482809727368265,0.324,0.272,1,LAMP3 Dendritic,EPS15
0.0061026669908903,0.671395046691074,0.313,0.274,1,LAMP3 Dendritic,HMBOX1
0.00669859885792492,0.499262194963677,0.27,0.209,1,LAMP3 Dendritic,CHST11
0.00675003952100845,0.495389119654732,0.405,0.371,1,LAMP3 Dendritic,ZFC3H1
0.00676026100302476,0.886217071227417,0.301,0.265,1,LAMP3 Dendritic,GPAT4
0.00728208898412452,0.299093908606965,0.166,0.26,1,LAMP3 Dendritic,MYADM
0.00782185815414539,0.822347930825366,0.305,0.271,1,LAMP3 Dendritic,GLB1
0.00806978333677508,0.666224671796132,0.332,0.294,1,LAMP3 Dendritic,TXNDC11
0.00917083643986277,0.6741001257367,0.378,0.354,1,LAMP3 Dendritic,HTT
0,7.16298622461456,0.944,0.004,0,IRF7 Dendritic,CLEC4C
0,6.55847720418696,0.572,0.007,0,IRF7 Dendritic,LCNL1
0,6.37471965781725,0.809,0.004,0,IRF7 Dendritic,LILRA4
0,6.34295197814236,0.912,0.012,0,IRF7 Dendritic,GZMB
0,5.84910410784801,0.377,0.003,0,IRF7 Dendritic,TCL1A
0,5.74037355960591,0.87,0.021,0,IRF7 Dendritic,IL3RA
0,5.58489527421363,0.921,0.029,0,IRF7 Dendritic,NIBAN3
0,5.54153303164678,0.986,0.114,0,IRF7 Dendritic,IRF8
0,5.51601745457841,0.581,0.001,0,IRF7 Dendritic,SHD
0,5.40269260136807,0.577,0.004,0,IRF7 Dendritic,PACSIN1
0,5.29987582470349,0.907,0.042,0,IRF7 Dendritic,PLD4
0,5.26320805120874,0.623,0.002,0,IRF7 Dendritic,SCT
0,5.1630566905588,0.753,0.022,0,IRF7 Dendritic,PLXNA4
0,5.15986782712017,0.916,0.052,0,IRF7 Dendritic,BCL11A
0,4.98463533266704,0.753,0.039,0,IRF7 Dendritic,CLIC3
0,4.90037847410468,0.712,0.025,0,IRF7 Dendritic,SPIB
0,4.83886774505009,0.567,0.006,0,IRF7 Dendritic,EPHB1
0,4.77365875087491,0.647,0.025,0,IRF7 Dendritic,FUT7
0,4.75333052321598,0.986,0.132,0,IRF7 Dendritic,MPEG1
0,4.60316828325813,0.679,0.05,0,IRF7 Dendritic,ZFAT
0,4.5605667440276,0.819,0.047,0,IRF7 Dendritic,PLAC8
0,4.48960315206642,0.451,0.005,0,IRF7 Dendritic,SLC12A3
0,4.47524517074767,0.609,0.014,0,IRF7 Dendritic,SCN9A
0,4.40456292174867,0.549,0.019,0,IRF7 Dendritic,LAMP5
0,4.33680053006273,0.428,0.021,0,IRF7 Dendritic,PLEKHD1
0,4.32905701760482,0.367,0.004,0,IRF7 Dendritic,PTCRA
0,4.27038986512791,0.409,0.009,0,IRF7 Dendritic,PHEX
0,4.22777772054903,0.507,0.011,0,IRF7 Dendritic,DNASE1L3
0,4.05145020054007,0.502,0.033,0,IRF7 Dendritic,PPM1J
0,4.02781136376305,0.344,0.01,0,IRF7 Dendritic,LRRC36
0,3.97436891250464,0.405,0.011,0,IRF7 Dendritic,KCNK17
0,3.91192272922207,0.465,0.017,0,IRF7 Dendritic,P2RY14
0,3.81389776100212,0.712,0.05,0,IRF7 Dendritic,RUBCNL
0,3.78264321402265,0.27,0.005,0,IRF7 Dendritic,GLT1D1
0,3.72633701213589,0.307,0.009,0,IRF7 Dendritic,COL26A1
0,3.72461183764138,0.549,0.035,0,IRF7 Dendritic,GRAMD1B
0,3.70021542153693,0.288,0.006,0,IRF7 Dendritic,TLR9
0,3.48183665507505,0.395,0.017,0,IRF7 Dendritic,TIFAB
4.3240240169536e-296,4.18457643892151,0.516,0.036,7.81870022745549e-292,IRF7 Dendritic,SCAMP5
4.97681755066788e-285,3.5436989776282,0.586,0.047,8.99908149511766e-281,IRF7 Dendritic,TLR7
2.28395235382272e-278,5.8124677684139,0.744,0.087,4.12984264618225e-274,IRF7 Dendritic,PTGDS
1.33083105554683e-268,3.8005513680133,0.321,0.015,2.40640871463978e-264,IRF7 Dendritic,SMPD3
8.36934709280452e-267,3.48416267139755,0.442,0.028,1.51334534132091e-262,IRF7 Dendritic,GAPT
3.55664315642452e-266,3.38739064701345,0.349,0.017,6.43112215544683e-262,IRF7 Dendritic,LTK
6.33496360292888e-266,3.94186081927775,0.916,0.143,1.1454881186816e-261,IRF7 Dendritic,SERPINF1
4.15593264261808e-264,3.65034534882079,0.735,0.083,7.51475740438202e-260,IRF7 Dendritic,PLEK
3.93243793707332e-258,3.60335939879187,0.758,0.091,7.11063427781598e-254,IRF7 Dendritic,RUNX2
1.98773382664512e-256,3.14800343494973,0.614,0.057,3.59422030533971e-252,IRF7 Dendritic,CXCR3
2.04540703771491e-246,3.89354361331118,0.735,0.093,3.69850500559611e-242,IRF7 Dendritic,ABHD15
1.94092020658115e-245,3.39738701286007,0.312,0.015,3.50957191754003e-241,IRF7 Dendritic,MAP1A
4.71096760198969e-245,2.98458248418514,0.623,0.061,8.51837161791775e-241,IRF7 Dendritic,DERL3
1.45843540149205e-232,3.39666884878363,0.777,0.106,2.63714289297792e-228,IRF7 Dendritic,TCF4
9.99762114172524e-217,2.88234425190579,0.74,0.097,1.80776985484676e-212,IRF7 Dendritic,ALOX5AP
4.88806000714163e-214,3.12104902799035,0.53,0.05,8.8385901049135e-210,IRF7 Dendritic,HS3ST3B1
9.97474838519857e-208,2.63748290985023,0.73,0.099,1.8036340030116e-203,IRF7 Dendritic,WDFY4
5.69744522689832e-203,2.85663477061515,0.619,0.071,1.03021204592775e-198,IRF7 Dendritic,CCR2
1.84888608031174e-201,3.38596733834089,0.484,0.045,3.34315581041969e-197,IRF7 Dendritic,PHACTR1
3.04188029595595e-200,2.9036788380802,0.623,0.074,5.50032795114754e-196,IRF7 Dendritic,RNASE6
1.03312914730848e-197,2.51289483835347,0.726,0.099,1.8681041241632e-193,IRF7 Dendritic,CSF2RA
1.29343409484156e-195,3.1193364815797,0.535,0.056,2.33878753029252e-191,IRF7 Dendritic,ADGRG5
1.5987274171533e-194,3.85482224977589,0.484,0.048,2.8908189156966e-190,IRF7 Dendritic,RASD1
1.13199360660384e-193,3.52596166046133,0.721,0.112,2.04687083946107e-189,IRF7 Dendritic,BLNK
2.01742910174229e-193,2.4765849491052,0.786,0.119,3.6479153017704e-189,IRF7 Dendritic,SELL
9.93049096574556e-191,2.86577158805229,0.86,0.158,1.79563137642611e-186,IRF7 Dendritic,CCDC88A
2.14850699253889e-190,3.09148647819081,0.874,0.168,3.88493034390882e-186,IRF7 Dendritic,THEMIS2
5.51970266786347e-189,4.793487712642,0.972,0.301,9.98072636403073e-185,IRF7 Dendritic,IRF7
5.04974533732975e-186,3.62177649071786,0.721,0.118,9.13094951895966e-182,IRF7 Dendritic,CYB561A3
1.29005982509227e-183,3.20005550736044,0.549,0.063,2.33268617573185e-179,IRF7 Dendritic,CSF2RB
2.38481185063482e-183,2.93907308241475,0.958,0.223,4.31221678831789e-179,IRF7 Dendritic,CD4
5.49988327619132e-183,2.64521017217686,0.637,0.082,9.94488894000914e-179,IRF7 Dendritic,CARD11
1.29494116431285e-181,3.70367021574756,0.837,0.179,2.34151261331049e-177,IRF7 Dendritic,CLN8
6.53738338657942e-181,3.50226804484305,0.321,0.022,1.18208966396129e-176,IRF7 Dendritic,SMIM5
6.39613871760439e-179,3.88036281708748,0.926,0.247,1.15654980291723e-174,IRF7 Dendritic,CCDC50
8.76551040548391e-179,3.72825008512488,0.516,0.06,1.5849795915196e-174,IRF7 Dendritic,MYCL
3.65555374791629e-177,3.02060245586428,0.73,0.119,6.60997228698223e-173,IRF7 Dendritic,PTPRE
9.89384363252458e-174,2.87604528134752,0.414,0.037,1.7890048056331e-169,IRF7 Dendritic,CMKLR1
1.50647190094178e-173,3.12745470820065,0.921,0.223,2.72400249128293e-169,IRF7 Dendritic,ITM2C
1.94760578259284e-170,3.40590609072477,0.502,0.059,3.52166077608437e-166,IRF7 Dendritic,EPHA2
3.92570414358503e-170,3.71023602877424,0.526,0.065,7.09845823243045e-166,IRF7 Dendritic,PFKFB2
7.74076656770551e-168,2.74551580754266,0.786,0.139,1.39968541077251e-163,IRF7 Dendritic,GPR183
6.91262039739291e-167,3.46070098169686,0.563,0.075,1.24994002025659e-162,IRF7 Dendritic,CLCN5
3.14970100424775e-162,3.24051707337666,0.749,0.143,5.69528935588078e-158,IRF7 Dendritic,FCHSD2
9.33788176062139e-162,2.403451989877,0.814,0.154,1.68847577995556e-157,IRF7 Dendritic,TGFBI
1.77823267817973e-159,3.0739726589294,0.47,0.052,3.21540032868459e-155,IRF7 Dendritic,CXorf21
3.17995948520246e-152,3.45851174858845,0.972,0.383,5.75000274114308e-148,IRF7 Dendritic,PTPRS
3.05836042855494e-150,0.38795462528006,0.544,0.072,5.53012732691305e-146,IRF7 Dendritic,IGHM
1.82031635549287e-148,3.6235511934076,0.926,0.324,3.29149603400222e-144,IRF7 Dendritic,UGCG
8.56674211706084e-147,2.37739238415868,0.805,0.165,1.54903830960694e-142,IRF7 Dendritic,CYBB
1.95897190084606e-142,2.75910761282259,0.53,0.072,3.54221299110984e-138,IRF7 Dendritic,SOCS1
7.95585151506217e-142,2.69582600582794,0.577,0.087,1.43857707095354e-137,IRF7 Dendritic,ST3GAL2
1.72490623055313e-141,2.27564008974565,0.688,0.118,3.11897544608618e-137,IRF7 Dendritic,JAML
7.32900024736723e-140,2.74714862657527,0.409,0.045,1.32522982472894e-135,IRF7 Dendritic,IRF4
1.01828375938986e-138,2.49168356054704,0.814,0.175,1.84126069372875e-134,IRF7 Dendritic,CYTH4
3.92938803499346e-136,3.6065254275782,0.47,0.065,7.10511944487517e-132,IRF7 Dendritic,CCDC183
5.6244483630729e-135,3.20167096793922,0.735,0.167,1.01701275301084e-130,IRF7 Dendritic,SLC15A4
6.70379371482128e-133,2.38179835564775,0.684,0.126,1.21217997951398e-128,IRF7 Dendritic,PRKCB
6.14342712029707e-132,1.78898354149497,0.921,0.228,1.11085449189212e-127,IRF7 Dendritic,CIITA
1.78383268253023e-128,3.08988157324952,0.86,0.271,3.22552625655116e-124,IRF7 Dendritic,ZDHHC17
6.94886356898832e-128,2.43699000759279,0.563,0.088,1.25649351054447e-123,IRF7 Dendritic,LAIR1
1.20080081999406e-127,2.73729239406394,0.442,0.056,2.17128804271327e-123,IRF7 Dendritic,LILRB1
7.84830520931928e-127,2.86591057718765,0.749,0.173,1.41913054794911e-122,IRF7 Dendritic,ERN1
2.38387086776982e-125,2.46724610546065,0.628,0.113,4.31051530310139e-121,IRF7 Dendritic,ADAM19
8.83836859803968e-123,2.36405800605995,0.419,0.051,1.59815380989754e-118,IRF7 Dendritic,MCOLN2
1.26518878818287e-121,3.01994742143327,0.409,0.052,2.28771436679227e-117,IRF7 Dendritic,FLT3
2.89705225377969e-121,2.96705129911731,0.493,0.076,5.23844988528444e-117,IRF7 Dendritic,C12orf75
2.8957361329886e-118,2.64755464550505,0.302,0.029,5.23607007566999e-114,IRF7 Dendritic,WNT10A
1.01499851008648e-116,2.91164516035818,0.921,0.351,1.83532030593838e-112,IRF7 Dendritic,DDIT4
2.21469750589211e-115,2.78830162376098,0.656,0.143,4.00461603015412e-111,IRF7 Dendritic,SETBP1
2.40109146110105e-115,2.7850922496312,0.414,0.055,4.34165357996292e-111,IRF7 Dendritic,MAP2K6
1.68255061545205e-112,2.94228451729439,0.684,0.167,3.04238802286039e-108,IRF7 Dendritic,CBFA2T3
2.11329170453661e-109,3.32049872228138,0.279,0.028,3.82125406014311e-105,IRF7 Dendritic,NAT8L
3.26316332713559e-106,2.08941116361733,0.614,0.119,5.90045192812657e-102,IRF7 Dendritic,FGD2
1.64465696885702e-103,2.41303474047055,0.47,0.075,2.97386873108726e-99,IRF7 Dendritic,PIK3AP1
2.24878563590967e-102,2.70294427611033,0.623,0.141,4.06625418685187e-98,IRF7 Dendritic,SULF2
1.43142369751741e-101,2.83573649096681,0.637,0.153,2.58830032985098e-97,IRF7 Dendritic,TNFRSF21
4.67461722207771e-98,2.41729650676622,0.609,0.136,8.45264286096091e-94,IRF7 Dendritic,SH3TC1
8.94239383326071e-96,2.23405738110522,0.577,0.119,1.6169636529302e-91,IRF7 Dendritic,RASSF2
1.41221767616309e-95,2.32169300358372,0.884,0.369,2.5535720020381e-91,IRF7 Dendritic,CNPY3
2.57670787776946e-94,2.73767700529527,0.842,0.349,4.65920318458274e-90,IRF7 Dendritic,MAPKAPK2
7.68266653240145e-93,1.78141796503241,1,0.608,1.38917976238883e-88,IRF7 Dendritic,CD74
9.99165573213282e-93,2.68505936591328,0.851,0.348,1.80669118948426e-88,IRF7 Dendritic,BTG2
1.8071818274896e-89,2.58566858895678,0.447,0.08,3.2677461804667e-85,IRF7 Dendritic,ST6GALNAC4
4.54708489536786e-89,2.42937357373717,0.54,0.116,8.22203890780417e-85,IRF7 Dendritic,PPM1K
5.14326486327955e-87,2.62604665971108,0.577,0.139,9.30005152578207e-83,IRF7 Dendritic,DCK
1.63017050010853e-84,2.42113365526795,0.74,0.25,2.94767429829625e-80,IRF7 Dendritic,VEGFB
2.57067858383633e-84,2.74335200582332,0.34,0.049,4.64830101529285e-80,IRF7 Dendritic,GRASP
1.23836547981643e-83,1.33410697633802,0.679,0.165,2.23921246060407e-79,IRF7 Dendritic,MS4A6A
1.39376925048436e-83,2.97943445580031,0.265,0.032,2.52021355872582e-79,IRF7 Dendritic,C17orf113
1.67519242456818e-83,2.59720275170322,0.665,0.196,3.02908294210419e-79,IRF7 Dendritic,ARHGAP27
2.77171150393176e-83,2.19674778693177,0.544,0.12,5.0118087414094e-79,IRF7 Dendritic,GAS6
9.65429118283228e-83,1.85722772438756,0.958,0.459,1.74568893167973e-78,IRF7 Dendritic,CXCR4
2.89944884736982e-82,1.79005922841038,0.307,0.04,5.24278340581412e-78,IRF7 Dendritic,BLK
1.00638494901478e-81,2.37934772187767,0.326,0.046,1.81974526480852e-77,IRF7 Dendritic,PALD1
3.62470105160873e-81,1.88924294539157,0.619,0.149,6.55418444151891e-77,IRF7 Dendritic,KLHL6
3.91690659462913e-81,2.44494053108137,0.521,0.116,7.08255050440838e-77,IRF7 Dendritic,RELT
5.99002998122737e-80,2.32561175014119,0.414,0.074,1.08311722120553e-75,IRF7 Dendritic,LYN
6.95271263591526e-79,2.12148731328107,0.474,0.095,1.2571894988262e-74,IRF7 Dendritic,SELPLG
7.99815347838882e-77,2.01887561927098,0.907,0.487,1.44622611196227e-72,IRF7 Dendritic,RABGAP1L
6.54108068870117e-76,2.54530851911247,0.665,0.215,1.18275821013094e-71,IRF7 Dendritic,NPC1
1.54199554694252e-75,1.715563510446,0.6,0.146,2.78823634798147e-71,IRF7 Dendritic,TYROBP
2.5869838132853e-75,2.40792886151781,0.688,0.233,4.67778413118248e-71,IRF7 Dendritic,CCDC186
4.18551232912692e-74,2.15597772330065,0.391,0.07,7.56824339352729e-70,IRF7 Dendritic,KYNU
7.30986019983255e-74,2.18026898707313,0.819,0.366,1.32176892133372e-69,IRF7 Dendritic,ZNRF2
8.88842455938152e-74,2.7570861901549,0.447,0.097,1.60720492882737e-69,IRF7 Dendritic,SLC7A5
3.19040639720649e-73,1.71268916457534,0.726,0.222,5.76889284742878e-69,IRF7 Dendritic,TRIM22
6.79297257529069e-72,2.04240342196616,0.837,0.385,1.22830530106406e-67,IRF7 Dendritic,HERPUD1
1.8418157629709e-71,2.20140864052168,0.377,0.067,3.33037126260398e-67,IRF7 Dendritic,SLAMF7
2.25982699248862e-71,2.12046209393592,0.4,0.075,4.08621916781793e-67,IRF7 Dendritic,PAPLN
5.04546328947472e-71,2.24658804545919,0.623,0.191,9.12320672002818e-67,IRF7 Dendritic,ZNF589
1.27485269268088e-70,2.02961537597112,0.256,0.033,2.30518863890557e-66,IRF7 Dendritic,SLA2
1.5261173871163e-70,1.8307577887968,0.288,0.041,2.75952545938369e-66,IRF7 Dendritic,ARRDC5
8.0061997155933e-70,2.11824897909368,0.567,0.152,1.44768103257358e-65,IRF7 Dendritic,IGFLR1
9.02256576261786e-70,1.73357807652989,0.823,0.321,1.63146034119656e-65,IRF7 Dendritic,SAMHD1
5.57948189558168e-69,2.11603837843278,0.516,0.126,1.00888191635908e-64,IRF7 Dendritic,MX1
2.04165846234599e-66,2.10489744987038,0.693,0.247,3.69172683161403e-62,IRF7 Dendritic,SEL1L3
2.78202463323135e-66,1.57274212793406,0.619,0.169,5.03045694180892e-62,IRF7 Dendritic,PIK3CD
7.76429428895683e-66,2.4932518596246,0.507,0.133,1.40393969332917e-61,IRF7 Dendritic,SYK
1.63902748051389e-65,1.50492204327407,0.358,0.064,2.96368949026522e-61,IRF7 Dendritic,CD36
2.64573773680061e-65,2.05536317134247,0.4,0.081,4.78402297568286e-61,IRF7 Dendritic,SH2B3
3.13335472808958e-65,2.29055710756895,0.33,0.057,5.66573201933157e-61,IRF7 Dendritic,MILR1
